407,Spy Hard (1996),Spy Hard（1996）.jpg,1996,Comedy,lx,未完成
409,Jack (1996),Jack（1996）.jpg,1996,"Comedy, Drama",lx,未完成
410,Kingpin (1996),Kingpin（1996）.jpg,1996,Comedy,lx,未完成
411,"Nutty Professor, The (1996)",Nutty Professor The（1996）.jpg,1996,"Comedy, Fantasy, Romance, Sci-Fi",lx,未完成
412,"Very Brady Sequel, A (1996)",Very Brady Sequel A（1996）.jpg,1996,Comedy,lx,未完成
413,Tales from the Crypt Presents: Bordello of Blood (1996),Tales from the Crypt Presents Bordello of Blood（1996）.jpg,1996,Horror,lx,未完成
414,My Favorite Year (1982),My Favorite Year（1982）.jpg,1982,Comedy,lx,未完成
421,William Shakespeare's Romeo and Juliet (1996),William Shakespeares Romeo and Juliet（1996）.jpg,1996,"Drama, Romance",lx,未完成
424,Children of the Corn: The Gathering (1996),Children of the Corn The Gathering（1996）.jpg,1996,Horror,lx,未完成
425,Bob Roberts (1992),Bob Roberts（1992）.jpg,1992,Comedy,lx,未完成
427,To Kill a Mockingbird (1962),To Kill a Mockingbird（1962）.jpg,1962,Drama,lx,未完成
429,"Day the Earth Stood Still, The (1951)",Day the Earth Stood Still The（1951）.jpg,1951,"Drama, Sci-Fi",lx,未完成
433,Heathers (1989),Heathers（1989）.jpg,1989,Comedy,lx,未完成
434,Forbidden Planet (1956),Forbidden Planet（1956）.jpg,1956,Sci-Fi,lx,未完成
436,"American Werewolf in London, An (1981)",American Werewolf in London An（1981）.jpg,1981,Horror,lx,未完成
437,Amityville 1992: It's About Time (1992),Amityville 1992 Its About Time（1992）.jpg,1992,Horror,lx,未完成
438,Amityville 3-D (1983),Amityville 3D（1983）.jpg,1983,Horror,lx,未完成
439,Amityville: A New Generation (1993),Amityville A New Generation（1993）.jpg,1993,Horror,lx,未完成
440,Amityville II: The Possession (1982),Amityville II The Possession（1982）.jpg,1982,Horror,lx,未完成
441,"Amityville Horror, The (1979)",Amityville Horror The（1979）.jpg,1979,Horror,lx,未完成
442,"Amityville Curse, The (1990)",Amityville Curse The（1990）.jpg,1990,Horror,lx,未完成
443,"Birds, The (1963)",Birds The（1963）.jpg,1963,Horror,lx,未完成
444,"Blob, The (1958)",Blob The（1958）.jpg,1958,"Horror, Sci-Fi",lx,未完成
445,"Body Snatcher, The (1945)",Body Snatcher The（1945）.jpg,1945,Horror,lx,未完成
446,Burnt Offerings (1976),Burnt Offerings（1976）.jpg,1976,Horror,lx,未完成
447,Carrie (1976),Carrie（1976）.jpg,1976,Horror,lx,未完成
448,"Omen, The (1976)",Omen The（1976）.jpg,1976,Horror,lx,未完成
450,Star Trek V: The Final Frontier (1989),Star Trek V The Final Frontier（1989）.jpg,1989,"Action, Adventure, Sci-Fi",lx,未完成
451,Grease (1978),Grease（1978）.jpg,1978,"Comedy, Musical, Romance",lx,未完成
452,Jaws 2 (1978),Jaws 2（1978）.jpg,1978,"Action, Horror",lx,未完成
453,Jaws 3-D (1983),Jaws 3D（1983）.jpg,1983,"Action, Horror",lx,未完成
454,Bastard Out of Carolina (1996),Bastard Out of Carolina（1996）.jpg,1996,Drama,lx,未完成
455,Jackie Chan's First Strike (1996),Jackie Chans First Strike（1996）.jpg,1996,Action,lx,未完成
456,Beverly Hills Ninja (1997),Beverly Hills Ninja（1997）.jpg,1997,"Action, Comedy",lx,未完成
457,Free Willy 3: The Rescue (1997),Free Willy 3 The Rescue（1997）.jpg,1997,"Adventure, Children's, Drama",lx,未完成
458,Nixon (1995),Nixon（1995）.jpg,1995,Drama,lx,未完成
459,"Cry, the Beloved Country (1995)",Cry the Beloved Country（1995）.jpg,1995,Drama,lx,未完成
460,"Crossing Guard, The (1995)",Crossing Guard The（1995）.jpg,1995,Drama,lx,未完成
461,Smoke (1995),Smoke（1995）.jpg,1995,Drama,lx,未完成
462,Like Water For Chocolate (Como agua para chocolate) (1992),Like Water For Chocolate Como agua para chocolate（1992）.jpg,1992,"Drama, Romance",lx,未完成
464,Vanya on 42nd Street (1994),Vanya on 42nd Street（1994）.jpg,1994,Drama,lx,未完成
466,Red Rock West (1992),Red Rock West（1992）.jpg,1992,Thriller,lx,未完成
467,"Bronx Tale, A (1993)",Bronx Tale A（1993）.jpg,1993,Drama,lx,未完成
468,Rudy (1993),Rudy（1993）.jpg,1993,Drama,lx,未完成
469,Short Cuts (1993),Short Cuts（1993）.jpg,1993,Drama,lx,未完成
470,Tombstone (1993),Tombstone（1993）.jpg,1993,Western,lx,未完成
471,Courage Under Fire (1996),Courage Under Fire（1996）.jpg,1996,"Drama, War",lx,未完成
474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Dr Strangelove or How I Learned to Stop Worrying and Love the Bomb（1963）.jpg,1963,"Sci-Fi, War",lx,未完成
475,Trainspotting (1996),Trainspotting（1996）.jpg,1996,Drama,lx,未完成
476,"First Wives Club, The (1996)",First Wives Club The（1996）.jpg,1996,Comedy,lx,未完成
479,Vertigo (1958),Vertigo（1958）.jpg,1958,"Mystery, Thriller",lx,未完成
481,"Apartment, The (1960)",Apartment The（1960）.jpg,1960,"Comedy, Drama",lx,未完成
482,Some Like It Hot (1959),Some Like It Hot（1959）.jpg,1959,"Comedy, Crime",lx,未完成
483,Casablanca (1942),Casablanca（1942）.jpg,1942,"Drama, Romance, War",lx,未完成
484,"Maltese Falcon, The (1941)",Maltese Falcon The（1941）.jpg,1941,"Film-Noir, Mystery",lx,未完成
485,My Fair Lady (1964),My Fair Lady（1964）.jpg,1964,"Musical, Romance",lx,未完成
488,Sunset Blvd. (1950),Sunset Blvd（1950）.jpg,1950,Film-Noir,lx,未完成
489,Notorious (1946),Notorious（1946）.jpg,1946,"Film-Noir, Romance, Thriller",lx,未完成
492,East of Eden (1955),East of Eden（1955）.jpg,1955,Drama,lx,未完成
493,"Thin Man, The (1934)",Thin Man The（1934）.jpg,1934,Mystery,lx,未完成
496,It's a Wonderful Life (1946),Its a Wonderful Life（1946）.jpg,1946,Drama,lx,未完成
499,Cat on a Hot Tin Roof (1958),Cat on a Hot Tin Roof（1958）.jpg,1958,Drama,lx,未完成
502,Bananas (1971),Bananas（1971）.jpg,1971,"Comedy, War",lx,未完成
503,"Candidate, The (1972)",Candidate The（1972）.jpg,1972,Drama,lx,未完成
504,Bonnie and Clyde (1967),Bonnie and Clyde（1967）.jpg,1967,"Crime, Drama",lx,未完成
505,Dial M for Murder (1954),Dial M for Murder（1954）.jpg,1954,"Mystery, Thriller",lx,未完成
506,Rebel Without a Cause (1955),Rebel Without a Cause（1955）.jpg,1955,Drama,lx,未完成
507,"Streetcar Named Desire, A (1951)",Streetcar Named Desire A（1951）.jpg,1951,Drama,lx,未完成
508,"People vs. Larry Flynt, The (1996)",People vs Larry Flynt The（1996）.jpg,1996,Drama,lx,未完成
509,My Left Foot (1989),My Left Foot（1989）.jpg,1989,Drama,lx,未完成
513,"Third Man, The (1949)",Third Man The（1949）.jpg,1949,"Mystery, Thriller",lx,未完成
514,Annie Hall (1977),Annie Hall（1977）.jpg,1977,"Comedy, Romance",lx,未完成
516,Local Hero (1983),Local Hero（1983）.jpg,1983,Comedy,lx,未完成
518,Miller's Crossing (1990),Millers Crossing（1990）.jpg,1990,Drama,lx,未完成
521,"Deer Hunter, The (1978)",Deer Hunter The（1978）.jpg,1978,"Drama, War",lx,未完成
523,Cool Hand Luke (1967),Cool Hand Luke（1967）.jpg,1967,"Comedy, Drama",lx,未完成
525,"Big Sleep, The (1946)",Big Sleep The（1946）.jpg,1946,"Film-Noir, Mystery",lx,未完成
527,Gandhi (1982),Gandhi（1982）.jpg,1982,Drama,lx,未完成
528,"Killing Fields, The (1984)",Killing Fields The（1984）.jpg,1984,"Drama, War",lx,未完成
529,My Life as a Dog (Mitt liv som hund) (1985),My Life as a Dog Mitt liv som hund（1985）.jpg,1985,Drama,lx,未完成
531,Shine (1996),Shine（1996）.jpg,1996,"Drama, Romance",lx,未完成
532,Kama Sutra: A Tale of Love (1996),Kama Sutra A Tale of Love（1996）.jpg,1996,Romance,lx,未完成
533,"Daytrippers, The (1996)",Daytrippers The（1996）.jpg,1996,Mystery,lx,未完成
534,Traveller (1997),Traveller（1997）.jpg,1997,Drama,lx,未完成
535,Addicted to Love (1997),Addicted to Love（1997）.jpg,1997,"Comedy, Romance",lx,未完成
536,Ponette (1996),Ponette（1996）.jpg,1996,Drama,lx,未完成
537,My Own Private Idaho (1991),My Own Private Idaho（1991）.jpg,1991,Drama,lx,未完成
539,Mouse Hunt (1997),Mouse Hunt（1997）.jpg,1997,"Children's, Comedy",lx,未完成
540,Money Train (1995),Money Train（1995）.jpg,1995,Action,lx,未完成
541,Mortal Kombat (1995),Mortal Kombat（1995）.jpg,1995,"Action, Adventure",lx,未完成
543,"Misérables, Les (1995)",Miserables Les（1995）.jpg,1995,"Drama, Musical",lx,未完成
544,Things to Do in Denver when You're Dead (1995),Things to Do in Denver when Youre Dead（1995）.jpg,1995,"Crime, Drama, Romance",lx,未完成
545,Vampire in Brooklyn (1995),Vampire in Brooklyn（1995）.jpg,1995,"Comedy, Romance",lx,未完成
546,Broken Arrow (1996),Broken Arrow（1996）.jpg,1996,"Action, Thriller",lx,未完成
547,"Young Poisoner's Handbook, The (1995)",Young Poisoners Handbook The（1995）.jpg,1995,Crime,lx,未完成
548,"NeverEnding Story III, The (1994)",NeverEnding Story III The（1994）.jpg,1994,"Children's, Fantasy",lx,未完成
549,Rob Roy (1995),Rob Roy（1995）.jpg,1995,"Drama, Romance, War",lx,未完成
550,Die Hard: With a Vengeance (1995),Die Hard With a Vengeance（1995）.jpg,1995,"Action, Thriller",lx,未完成
551,Lord of Illusions (1995),Lord of Illusions（1995）.jpg,1995,Horror,lx,未完成
552,Species (1995),Species（1995）.jpg,1995,Sci-Fi,lx,未完成
553,"Walk in the Clouds, A (1995)",Walk in the Clouds A（1995）.jpg,1995,"Drama, Romance",lx,未完成
554,Waterworld (1995),Waterworld（1995）.jpg,1995,"Action, Adventure",lx,未完成
555,White Man's Burden (1995),White Mans Burden（1995）.jpg,1995,Drama,lx,未完成
556,Wild Bill (1995),Wild Bill（1995）.jpg,1995,Western,lx,未完成
557,Farinelli: il castrato (1994),Farinelli il castrato（1994）.jpg,1994,"Drama, Musical",lx,未完成
558,Heavenly Creatures (1994),Heavenly Creatures（1994）.jpg,1994,"Drama, Fantasy, Thriller",lx,未完成
559,Interview with the Vampire (1994),Interview with the Vampire（1994）.jpg,1994,"Drama, Horror",lx,未完成
561,Mary Shelley's Frankenstein (1994),Mary Shelleys Frankenstein（1994）.jpg,1994,"Drama, Horror",lx,未完成
563,Stephen King's The Langoliers (1995),Stephen Kings The Langoliers（1995）.jpg,1995,Horror,lx,未完成
564,Tales from the Hood (1995),Tales from the Hood（1995）.jpg,1995,"Comedy, Horror",lx,未完成
565,Village of the Damned (1995),Village of the Damned（1995）.jpg,1995,"Horror, Thriller",lx,未完成
567,Wes Craven's New Nightmare (1994),Wes Cravens New Nightmare（1994）.jpg,1994,Horror,lx,未完成
569,Wolf (1994),Wolf（1994）.jpg,1994,"Drama, Horror",lx,未完成
570,Wyatt Earp (1994),Wyatt Earp（1994）.jpg,1994,Western,lx,未完成
571,Another Stakeout (1993),Another Stakeout（1993）.jpg,1993,"Comedy, Thriller",lx,未完成
572,Blown Away (1994),Blown Away（1994）.jpg,1994,"Action, Thriller",lx,未完成
573,Body Snatchers (1993),Body Snatchers（1993）.jpg,1993,"Horror, Sci-Fi, Thriller",lx,未完成
574,Boxing Helena (1993),Boxing Helena（1993）.jpg,1993,"Mystery, Romance, Thriller",lx,未完成
575,City Slickers II: The Legend of Curly's Gold (1994),City Slickers II The Legend of Curlys Gold（1994）.jpg,1994,"Comedy, Western",lx,未完成
577,Coneheads (1993),Coneheads（1993）.jpg,1993,"Comedy, Sci-Fi",lx,未完成
578,Demolition Man (1993),Demolition Man（1993）.jpg,1993,"Action, Sci-Fi",lx,未完成
579,Fatal Instinct (1993),Fatal Instinct（1993）.jpg,1993,Comedy,lx,未完成
580,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",Englishman Who Went Up a Hill But Came Down a Mountain The（1995）.jpg,1995,"Comedy, Romance",lx,未完成
581,Kalifornia (1993),Kalifornia（1993）.jpg,1993,"Drama, Thriller",lx,未完成
582,"Piano, The (1993)",Piano The（1993）.jpg,1993,"Drama, Romance",lx,未完成
583,Romeo Is Bleeding (1993),Romeo Is Bleeding（1993）.jpg,1993,"Crime, Thriller",lx,未完成
585,Son in Law (1993),Son in Law（1993）.jpg,1993,Comedy,lx,未完成
586,Terminal Velocity (1994),Terminal Velocity（1994）.jpg,1994,Action,lx,未完成
587,"Hour of the Pig, The (1993)",Hour of the Pig The（1993）.jpg,1993,"Drama, Mystery",lx,未完成
589,"Wild Bunch, The (1969)",Wild Bunch The（1969）.jpg,1969,Western,lx,未完成
590,Hellraiser: Bloodline (1996),Hellraiser Bloodline（1996）.jpg,1996,"Action, Horror, Sci-Fi",lx,未完成
591,Primal Fear (1996),Primal Fear（1996）.jpg,1996,"Drama, Thriller",lx,未完成
592,True Crime (1995),True Crime（1995）.jpg,1995,"Mystery, Thriller",lx,未完成
593,Stalingrad (1993),Stalingrad（1993）.jpg,1993,War,lx,未完成
594,Heavy (1995),Heavy（1995）.jpg,1995,"Drama, Romance",lx,未完成
595,"Fan, The (1996)",Fan The（1996）.jpg,1996,Thriller,lx,未完成
597,Eraser (1996),Eraser（1996）.jpg,1996,"Action, Thriller",lx,未完成
598,"Big Squeeze, The (1996)",Big Squeeze The（1996）.jpg,1996,"Comedy, Drama",lx,未完成
599,Police Story 4: Project S (Chao ji ji hua) (1993),Police Story 4 Project S Chao ji ji hua（1993）.jpg,1993,Action,lx,未完成
602,"American in Paris, An (1951)",American in Paris An（1951）.jpg,1951,"Musical, Romance",lx,未完成
603,Rear Window (1954),Rear Window（1954）.jpg,1954,"Mystery, Thriller",lx,未完成
605,Meet Me in St. Louis (1944),Meet Me in St Louis（1944）.jpg,1944,Musical,lx,未完成
606,All About Eve (1950),All About Eve（1950）.jpg,1950,Drama,lx,未完成
607,Rebecca (1940),Rebecca（1940）.jpg,1940,"Romance, Thriller",lx,未完成
608,Spellbound (1945),Spellbound（1945）.jpg,1945,"Mystery, Romance, Thriller",lx,未完成
609,Father of the Bride (1950),Father of the Bride（1950）.jpg,1950,Comedy,lx,未完成
610,Gigi (1958),Gigi（1958）.jpg,1958,Musical,lx,未完成
611,Laura (1944),Laura（1944）.jpg,1944,"Crime, Film-Noir, Mystery",lx,未完成
612,Lost Horizon (1937),Lost Horizon（1937）.jpg,1937,Drama,lx,未完成
614,Giant (1956),Giant（1956）.jpg,1956,Drama,lx,未完成
615,"39 Steps, The (1935)",39 Steps The（1935）.jpg,1935,Thriller,lx,未完成
616,Night of the Living Dead (1968),Night of the Living Dead（1968）.jpg,1968,"Horror, Sci-Fi",lx,未完成
617,"Blue Angel, The (Blaue Engel, Der) (1930)",Blue Angel The Blaue Engel Der（1930）.jpg,1930,Drama,lx,未完成
618,Picnic (1955),Picnic（1955）.jpg,1955,Drama,lx,未完成
619,Extreme Measures (1996),Extreme Measures（1996）.jpg,1996,"Drama, Thriller",lx,未完成
620,"Chamber, The (1996)",Chamber The（1996）.jpg,1996,Drama,lx,未完成
621,"Davy Crockett, King of the Wild Frontier (1955)",Davy Crockett King of the Wild Frontier（1955）.jpg,1955,Western,lx,未完成
627,Robin Hood: Prince of Thieves (1991),Robin Hood Prince of Thieves（1991）.jpg,1991,Drama,lx,未完成
628,Sleepers (1996),Sleepers（1996）.jpg,1996,"Crime, Drama",lx,未完成
629,Victor/Victoria (1982),VictorVictoria（1982）.jpg,1982,"Comedy, Musical",lx,未完成
630,"Great Race, The (1965)",Great Race The（1965）.jpg,1965,"Comedy, Musical",lx,未完成
632,Sophie's Choice (1982),Sophies Choice（1982）.jpg,1982,Drama,lx,未完成
633,"Christmas Carol, A (1938)",Christmas Carol A（1938）.jpg,1938,Drama,lx,未完成
634,Microcosmos: Le peuple de l'herbe (1996),Microcosmos Le peuple de lherbe（1996）.jpg,1996,Documentary,lx,未完成
635,"Fog, The (1980)",Fog The（1980）.jpg,1980,Horror,lx,未完成
637,"Howling, The (1981)",Howling The（1981）.jpg,1981,"Comedy, Horror",lx,未完成
638,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Return of Martin Guerre The Retour de Martin Guerre Le（1982）.jpg,1982,Drama,lx,未完成
639,"Tin Drum, The (Blechtrommel, Die) (1979)",Tin Drum The Blechtrommel Die（1979）.jpg,1979,Drama,lx,未完成
640,"Cook the Thief His Wife & Her Lover, The (1989)",Cook the Thief His Wife Her Lover The（1989）.jpg,1989,Drama,lx,未完成
641,Paths of Glory (1957),Paths of Glory（1957）.jpg,1957,"Drama, War",lx,未完成
642,"Grifters, The (1990)",Grifters The（1990）.jpg,1990,"Crime, Drama, Film-Noir",组员A,未完成
643,The Innocent (1994),The Innocent（1994）.jpg,1994,"Drama, Romance",组员A,未完成
644,"Thin Blue Line, The (1988)",Thin Blue Line The（1988）.jpg,1988,Documentary,组员A,未完成
645,Paris Is Burning (1990),Paris Is Burning（1990）.jpg,1990,Documentary,组员A,未完成
646,Once Upon a Time in the West (1969),Once Upon a Time in the West（1969）.jpg,1969,Western,组员A,未完成
647,Ran (1985),Ran（1985）.jpg,1985,"Drama, War",组员A,未完成
649,Once Upon a Time in America (1984),Once Upon a Time in America（1984）.jpg,1984,"Crime, Drama, Thriller",组员A,未完成
650,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",Seventh Seal The Sjunde inseglet Det（1957）.jpg,1957,Drama,组员A,未完成
652,Rosencrantz and Guildenstern Are Dead (1990),Rosencrantz and Guildenstern Are Dead（1990）.jpg,1990,"Comedy, Drama",组员A,未完成
653,Touch of Evil (1958),Touch of Evil（1958）.jpg,1958,"Crime, Film-Noir, Thriller",组员A,未完成
654,Chinatown (1974),Chinatown（1974）.jpg,1974,"Film-Noir, Mystery, Thriller",组员A,未完成
656,M (1931),M（1931）.jpg,1931,"Crime, Film-Noir, Thriller",组员A,未完成
657,"Manchurian Candidate, The (1962)",Manchurian Candidate The（1962）.jpg,1962,"Film-Noir, Thriller",组员A,未完成
658,Pump Up the Volume (1990),Pump Up the Volume（1990）.jpg,1990,Drama,组员A,未完成
660,Fried Green Tomatoes (1991),Fried Green Tomatoes（1991）.jpg,1991,Drama,组员A,未完成
661,High Noon (1952),High Noon（1952）.jpg,1952,Western,组员A,未完成
662,Somewhere in Time (1980),Somewhere in Time（1980）.jpg,1980,"Drama, Romance",组员A,未完成
663,Being There (1979),Being There（1979）.jpg,1979,Comedy,组员A,未完成
664,"Paris, Texas (1984)",Paris Texas（1984）.jpg,1984,Drama,组员A,未完成
665,Alien 3 (1992),Alien 3（1992）.jpg,1992,"Action, Horror, Sci-Fi, Thriller",组员A,未完成
666,Blood For Dracula (Andy Warhol's Dracula) (1974),Blood For Dracula Andy Warhols Dracula（1974）.jpg,1974,Horror,组员A,未完成
667,Audrey Rose (1977),Audrey Rose（1977）.jpg,1977,Horror,组员A,未完成
668,Blood Beach (1981),Blood Beach（1981）.jpg,1981,"Action, Horror",组员A,未完成
669,Body Parts (1991),Body Parts（1991）.jpg,1991,Horror,组员A,未完成
670,Body Snatchers (1993),Body Snatchers（1993）.jpg,1993,"Horror, Sci-Fi, Thriller",组员A,未完成
671,Bride of Frankenstein (1935),Bride of Frankenstein（1935）.jpg,1935,Horror,组员A,未完成
672,Candyman (1992),Candyman（1992）.jpg,1992,Horror,组员A,未完成
673,Cape Fear (1962),Cape Fear（1962）.jpg,1962,"Film-Noir, Thriller",组员A,未完成
674,Cat People (1982),Cat People（1982）.jpg,1982,Horror,组员A,未完成
675,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",Nosferatu Nosferatu eine Symphonie des Grauens（1922）.jpg,1922,Horror,组员A,未完成
676,"Crucible, The (1996)",Crucible The（1996）.jpg,1996,Drama,组员A,未完成
677,Fire on the Mountain (1996),Fire on the Mountain（1996）.jpg,1996,Documentary,组员A,未完成
678,Volcano (1997),Volcano（1997）.jpg,1997,"Drama, Thriller",组员A,未完成
680,Kull the Conqueror (1997),Kull the Conqueror（1997）.jpg,1997,"Action, Adventure",组员A,未完成
681,Wishmaster (1997),Wishmaster（1997）.jpg,1997,Horror,组员A,未完成
682,I Know What You Did Last Summer (1997),I Know What You Did Last Summer（1997）.jpg,1997,"Horror, Mystery, Thriller",组员A,未完成
683,Rocket Man (1997),Rocket Man（1997）.jpg,1997,Comedy,组员A,未完成
687,McHale's Navy (1997),McHales Navy（1997）.jpg,1997,"Comedy, War",组员A,未完成
688,Leave It to Beaver (1997),Leave It to Beaver（1997）.jpg,1997,Comedy,组员A,未完成
689,"Jackal, The (1997)",Jackal The（1997）.jpg,1997,"Action, Thriller",组员A,未完成
690,Seven Years in Tibet (1997),Seven Years in Tibet（1997）.jpg,1997,"Drama, War",组员A,未完成
691,Dark City (1998),Dark City（1998）.jpg,1998,"Film-Noir, Sci-Fi, Thriller",组员A,未完成
692,"American President, The (1995)",American President The（1995）.jpg,1995,"Comedy, Drama, Romance",组员A,未完成
693,Casino (1995),Casino（1995）.jpg,1995,Drama,组员A,未完成
694,Persuasion (1995),Persuasion（1995）.jpg,1995,Romance,组员A,未完成
695,Kicking and Screaming (1995),Kicking and Screaming（1995）.jpg,1995,"Comedy, Drama",组员A,未完成
696,City Hall (1996),City Hall（1996）.jpg,1996,"Drama, Thriller",组员A,未完成
697,"Basketball Diaries, The (1995)",Basketball Diaries The（1995）.jpg,1995,Drama,组员A,未完成
698,"Browning Version, The (1994)",Browning Version The（1994）.jpg,1994,Drama,组员A,未完成
699,Little Women (1994),Little Women（1994）.jpg,1994,Drama,组员A,未完成
700,Miami Rhapsody (1995),Miami Rhapsody（1995）.jpg,1995,Comedy,组员A,未完成
701,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)",Wonderful Horrible Life of Leni Riefenstahl The（1993）.jpg,1993,Documentary,组员A,未完成
702,Barcelona (1994),Barcelona（1994）.jpg,1994,"Comedy, Romance",组员A,未完成
703,Widows' Peak (1994),Widows Peak（1994）.jpg,1994,Drama,组员A,未完成
704,"House of the Spirits, The (1993)",House of the Spirits The（1993）.jpg,1993,"Drama, Romance",组员A,未完成
705,Singin' in the Rain (1952),Singin in the Rain（1952）.jpg,1952,"Musical, Romance",组员A,未完成
706,Bad Moon (1996),Bad Moon（1996）.jpg,1996,Horror,组员A,未完成
707,Enchanted April (1991),Enchanted April（1991）.jpg,1991,Drama,组员A,未完成
708,"Sex, Lies, and Videotape (1989)",Sex Lies and Videotape（1989）.jpg,1989,Drama,组员A,未完成
710,Better Off Dead... (1985),Better Off Dead（1985）.jpg,1985,Comedy,组员A,未完成
711,"Substance of Fire, The (1996)",Substance of Fire The（1996）.jpg,1996,Drama,组员A,未完成
712,Tin Men (1987),Tin Men（1987）.jpg,1987,"Comedy, Drama",组员A,未完成
713,Othello (1995),Othello（1995）.jpg,1995,Drama,组员A,未完成
714,Carrington (1995),Carrington（1995）.jpg,1995,"Drama, Romance",组员A,未完成
715,To Die For (1995),To Die For（1995）.jpg,1995,"Comedy, Drama",组员A,未完成
716,Home for the Holidays (1995),Home for the Holidays（1995）.jpg,1995,"Drama, Romance",组员A,未完成
717,"Juror, The (1996)",Juror The（1996）.jpg,1996,"Drama, Thriller",组员A,未完成
718,In the Bleak Midwinter (1995),In the Bleak Midwinter（1995）.jpg,1995,Comedy,组员A,未完成
719,Canadian Bacon (1994),Canadian Bacon（1994）.jpg,1994,"Comedy, War",组员A,未完成
721,Mallrats (1995),Mallrats（1995）.jpg,1995,Comedy,组员A,未完成
722,Nine Months (1995),Nine Months（1995）.jpg,1995,Comedy,组员A,未完成
723,Boys on the Side (1995),Boys on the Side（1995）.jpg,1995,"Comedy, Drama",组员A,未完成
724,Circle of Friends (1995),Circle of Friends（1995）.jpg,1995,"Drama, Romance",组员A,未完成
725,Exit to Eden (1994),Exit to Eden（1994）.jpg,1994,Comedy,组员A,未完成
726,Fluke (1995),Fluke（1995）.jpg,1995,"Children's, Drama",组员A,未完成
727,Immortal Beloved (1994),Immortal Beloved（1994）.jpg,1994,"Drama, Romance",组员A,未完成
728,Junior (1994),Junior（1994）.jpg,1994,"Comedy, Sci-Fi",组员A,未完成
729,Nell (1994),Nell（1994）.jpg,1994,Drama,组员A,未完成
730,"Queen Margot (Reine Margot, La) (1994)",Queen Margot Reine Margot La（1994）.jpg,1994,"Drama, Romance",组员A,未完成
731,"Corrina, Corrina (1994)",Corrina Corrina（1994）.jpg,1994,"Comedy, Drama, Romance",组员A,未完成
732,Dave (1993),Dave（1993）.jpg,1993,"Comedy, Romance",组员A,未完成
733,Go Fish (1994),Go Fish（1994）.jpg,1994,"Drama, Romance",组员A,未完成
734,Made in America (1993),Made in America（1993）.jpg,1993,Comedy,组员A,未完成
735,Philadelphia (1993),Philadelphia（1993）.jpg,1993,Drama,组员A,未完成
736,Shadowlands (1993),Shadowlands（1993）.jpg,1993,"Drama, Romance",组员A,未完成
737,Sirens (1994),Sirens（1994）.jpg,1994,"Comedy, Drama",组员A,未完成
738,Threesome (1994),Threesome（1994）.jpg,1994,"Comedy, Romance",组员A,未完成
739,Pretty Woman (1990),Pretty Woman（1990）.jpg,1990,"Comedy, Romance",组员A,未完成
740,Jane Eyre (1996),Jane Eyre（1996）.jpg,1996,"Drama, Romance",组员A,未完成
741,"Last Supper, The (1995)",Last Supper The（1995）.jpg,1995,"Drama, Thriller",组员A,未完成
742,Ransom (1996),Ransom（1996）.jpg,1996,"Drama, Thriller",组员A,未完成
743,"Crow: City of Angels, The (1996)",Crow City of Angels The（1996）.jpg,1996,"Action, Thriller",组员A,未完成
744,Michael Collins (1996),Michael Collins（1996）.jpg,1996,"Drama, War",组员A,未完成
746,Real Genius (1985),Real Genius（1985）.jpg,1985,Comedy,组员A,未完成
747,Benny & Joon (1993),Benny Joon（1993）.jpg,1993,"Comedy, Romance",组员A,未完成
748,"Saint, The (1997)",Saint The（1997）.jpg,1997,"Action, Romance, Thriller",组员A,未完成
749,"MatchMaker, The (1997)",MatchMaker The（1997）.jpg,1997,"Comedy, Romance",组员A,未完成
750,Amistad (1997),Amistad（1997）.jpg,1997,Drama,组员A,未完成
752,"Replacement Killers, The (1998)",Replacement Killers The（1998）.jpg,1998,"Action, Thriller",组员A,未完成
753,Burnt By the Sun (1994),Burnt By the Sun（1994）.jpg,1994,Drama,组员A,未完成
754,Red Corner (1997),Red Corner（1997）.jpg,1997,"Crime, Thriller",组员A,未完成
756,Father of the Bride Part II (1995),Father of the Bride Part II（1995）.jpg,1995,Comedy,组员A,未完成
757,Across the Sea of Time (1995),Across the Sea of Time（1995）.jpg,1995,Documentary,组员A,未完成
758,Lawnmower Man 2: Beyond Cyberspace (1996),Lawnmower Man 2 Beyond Cyberspace（1996）.jpg,1996,"Sci-Fi, Thriller",组员A,未完成
759,Fair Game (1995),Fair Game（1995）.jpg,1995,Action,组员A,未完成
760,Screamers (1995),Screamers（1995）.jpg,1995,Sci-Fi,组员A,未完成
761,Nick of Time (1995),Nick of Time（1995）.jpg,1995,"Action, Thriller",组员A,未完成
762,Beautiful Girls (1996),Beautiful Girls（1996）.jpg,1996,Drama,组员A,未完成
763,Happy Gilmore (1996),Happy Gilmore（1996）.jpg,1996,Comedy,组员A,未完成
764,If Lucy Fell (1996),If Lucy Fell（1996）.jpg,1996,"Comedy, Romance",组员A,未完成
765,Boomerang (1992),Boomerang（1992）.jpg,1992,"Comedy, Romance",组员A,未完成
766,Man of the Year (1995),Man of the Year（1995）.jpg,1995,Documentary,组员A,未完成
